date,"hour","text","source","username","hashtags"	
2019-06-22,"12:05:56","Jogador Thalles, do Vasco, morre em acidente no RJ https://t.co/VCTj7ylS3S #G1 https://t.co/lrjTB8QcCt","TweetDeck","G1","G1"	
2019-06-22,"12:00:00","Filhos de mulher morta por causa de pedaço de bolo não conseguem dormir: 'Estão sofrendo' https://t.co/FRhmrsIt6u… https://t.co/3r3ItkFuTQ","TweetDeck","G1",""	
2019-06-22,"11:30:00","Meryl Streep completa 70 anos	 veja 10 curiosidades sobre a atriz https://t.co/fa2MMJcXTU #G1 https://t.co/t4jcr7NYmT","TweetDeck","G1","G1"
2019-06-22,"11:00:00","PIB dos países da Copa América não chega a 10% da economia mundial https://t.co/KDkipqLEG7 #G1 https://t.co/q4bHXOqhiq","TweetDeck","G1","G1"	
2019-06-22,"10:30:00","Sete países da União Europeia aumentam pressão por acordo comercial com Mercosul	
https://t.co/BLNgqIOlw3 #G1 https://t.co/DXdZ5R22fI","TweetDeck","G1","G1"	
2019-06-22,"10:15:00","Após incêndio, Ponte do Jaguaré ficará interditada pelo menos até segunda-feira na Zona Oeste de SP… https://t.co/hpqmDSFucC","TweetDeck","G1",""	
2019-06-22,"10:00:01","Após destruição de drone, EUA proíbem voos comerciais sobre espaço aéreo do Irã na região do Golfo… https://t.co/cib4NF7e6e","TweetDeck","G1",""	
2019-06-22,"9:00:00","Suíço que viajava com menino tailandês vai responder pelo crime de pornografia infantil	
https://t.co/fpQssUzNj7 #G1","TweetDeck","G1","G1"	
2019-06-22,"3:00:00","Maestro Silvio Baccarelli morre em SP aos 87 anos https://t.co/QOPSDAiQ8C #G1 https://t.co/Vd9slGvqjz","TweetDeck","G1","G1"	
2019-06-22,"2:45:00","Em nota, a Natura disse que considera denúncia infundada	
https://t.co/mAdaZRbtSx #G1","TweetDeck","G1","G1"	
2019-06-22,"2:30:00","Secretário de Estado britânico é suspenso após agredir militante do Greenpeace	
https://t.co/C9a50xgPuT #G1 https://t.co/iSxH2Lac3X","TweetDeck","G1","G1"	
2019-06-22,"2:15:00","Em sua página no Facebook, o PTC lamentou o falecimento de Daniel, informando que a causa da morte não foi divulgad… https://t.co/f0OlGWDsCj","TweetDeck","G1",""	
2019-06-22,"2:00:00","Há várias coisas para se fazer singularmente, em família, a fim de diminuir tanto impacto sobre a natureza   	
https://t.co/MQzyEFFVd2 #G1","TweetDeck","G1","G1"	
2019-06-22,"1:45:00","Unesp de Araraquara cria tratamento mais barato e menos dolorido para retração de gengiva https://t.co/gJwFLnj31u… https://t.co/6bugA29lxm","TweetDeck","G1",""	
2019-06-22,"1:30:00","Mulher dá à luz bebê de quase 4 kg dentro de carro de aplicativo em Londrina (PR) 	
https://t.co/OdofeiUXvZ #G1 https://t.co/uXErn58QYq","TweetDeck","G1","G1"	
2019-06-22,"1:15:00","""A primeira consulta em fevereiro eu já tinha aguardado seis meses e agora mais quatro meses desde fevereiro para c… https://t.co/Tvd4hnB09U","TweetDeck","G1",""	
2019-06-22,"1:00:00","Previsões do Painel Intergovernamental sobre Mudanças Climáticas (IPCC)  antecipam um aumento nas temperaturas de 1… https://t.co/WHQnJB3EKB","TweetDeck","G1",""	
2019-06-22,"0:45:00","Michelle Bachelet e Juan Guaidó tiveram uma reunião diplomática nesta sexta (21) em Caracas	
https://t.co/DefS2jKbRP #G1","TweetDeck","G1","G1"	
2019-06-22,"0:30:00","Estabelecimento oferece 180 vagas	 salário varia de R$ 1.090 a R$ 3 mil https://t.co/xIRfFQPTFP #G1","TweetDeck","G1","G1"
2019-06-22,"0:15:00","Fabrício Queiroz se envolveu em dois casos de morte quando era PM, diz revista	
https://t.co/3aHlChbDRu #G1 https://t.co/sRdwzk6uBv","TweetDeck","G1","G1"	
2019-06-22,"0:00:00","Cardi B enfrenta processo por briga em casa noturna	
https://t.co/A4mgDkCpNO #G1 https://t.co/kyhtZljGiJ","TweetDeck","G1","G1"	
2019-06-21,"23:45:00","Filipinas vive surto da doença, mas notícias falsas atrapalham a campanha de vacinação https://t.co/pM572sDQLt #G1","TweetDeck","G1","G1"	
2019-06-21,"23:30:00","Após ser abandonada, idosa de 81 anos é achada sozinha e doente no Maranhão https://t.co/yeosQwyyYw #G1 https://t.co/hiUr8Lkyc1","TweetDeck","G1","G1"	
2019-06-21,"23:15:00","Polícia diz que deputada federal Flordelis é uma das investigadas por morte do marido	
https://t.co/li8jWbWmqH #G1 https://t.co/SRHxfzWu1a","TweetDeck","G1","G1"	
2019-06-21,"23:00:00","O uso de monitoramento eletrônico é uma das medidas cautelares determinadas pela Justiça no dia 14, quando o ex-gov… https://t.co/8Bu9j984pI","TweetDeck","G1",""	
2019-06-21,"22:45:00","Técnica em hemoterapia cria modelo de calcinha para transexuais que ajuda a evitar problemas urinários… https://t.co/sP3udLMjBq","TweetDeck","G1",""	
2019-06-21,"22:30:00","Nova York descriminaliza posse de maconha após fracassar com legalização https://t.co/tIOcU4eAq2 #G1 https://t.co/kS01BXlx6x","TweetDeck","G1","G1"	
2019-06-21,"22:15:00","Presidente quer evitar que militares ou policiais fiquem na ""linha de tiro"" diante de ""marginais que não têm recupe… https://t.co/frI7nnjskC","TweetDeck","G1",""	
2019-06-21,"22:00:00","Apple anuncia recall do Macbook Pro por risco de incêndio das baterias	 número de unidades afetadas não foi informa… https://t.co/cYvs1uRMHX","TweetDeck","G1",""
2019-06-21,"21:45:00","Justiça autoriza bloqueio bancário de suspeito pela morte do ator Rafael Miguel e seus pais	
https://t.co/xNJbgEjlBv… https://t.co/FjH6jS7Gn8","TweetDeck","G1",""	
2019-06-21,"21:30:00","Cientistas dizem que uso de celular pode criar protuberância no crânio	
https://t.co/dBAmGX57U9 #G1 https://t.co/SDk9aa8tmf","TweetDeck","G1","G1"	
2019-06-21,"21:15:00","Menino com autismo começa a conversar após terapia com cães. Animais participam de sessões de fonoaudiologia, fisio… https://t.co/7MstD1YNEs","TweetDeck","G1",""	
2019-06-21,"21:00:01","Após cinco meses, mãe reencontra filha sequestrada pelo pai nigeriano https://t.co/879xHLR7Iy #G1","TweetDeck","G1","G1"	
2019-06-21,"20:45:00","Pedido de liberdade de Lula não se baseia em reportagens de site, diz defesa após parecer da PGR… https://t.co/ReIKqCTPCS","TweetDeck","G1",""	
2019-06-21,"20:30:00","Jovens são os mais afetados pela piora do mercado de trabalho, e comprometem futuro da Previdência https://t.co/qFz7dKB1zX #G1","TweetDeck","G1","G1"	
2019-06-21,"20:15:00","Governo francês lança grande plano nacional contra a mutilação genital feminina 	
https://t.co/NNdFBupQGj #G1 https://t.co/LgJ3rBGHO0","TweetDeck","G1","G1"	
2019-06-21,"20:00:00","Liberação de trabalho aos domingos e feriados impacta principalmente o comércio	 veja o que muda para trabalhadores… https://t.co/4w3hxmg4AI","TweetDeck","G1",""
2019-06-21,"19:45:00","Depois de longa espera, morte foi atestada por um médico particular, amigo da família https://t.co/j4uhjPn0Dy #G1","TweetDeck","G1","G1"	
2019-06-21,"19:30:00","Este 21 de junho é o Dia Internacional da Esclerose Lateral Amiotrófica https://t.co/8TDG0kcNk8 #G1","TweetDeck","G1","G1"	
2019-06-21,"19:15:00","A procuradora-geral da República, Raquel Dodge, opina contra pedido de Lula para anular processo e diz que é precis… https://t.co/dsyntuFuap","TweetDeck","G1",""	
2019-06-21,"19:00:01","Carlos Thadeu de Freitas, que já foi diretor do BNDES, disse que o banco tem espaço e fôlego para devolver ao Tesou… https://t.co/oyvPeXiESO","TweetDeck","G1",""	
2019-06-21,"18:45:00","Jovem diz ter sido agredido e ameaçado por seguranças da Feira Cultural LGBT em SP https://t.co/gt4QqHzSMT #G1 https://t.co/Ow3zt8loIf","TweetDeck","G1","G1"	
2019-06-21,"18:30:00","""Na ponta da linha, quem demarca terra indígena é o presidente"", diz Bolsonaro https://t.co/mwYGuWZOIS #G1 https://t.co/TRfDTFYYlB","TweetDeck","G1","G1"	
2019-06-21,"18:15:00","Incêndio sob Ponte do Jaguaré deixa 150 desabrigados que moravam havia dez anos em 40 barracos… https://t.co/zgMjZLg58i","TweetDeck","G1",""	
2019-06-21,"18:00:01","Mulher diz que foi vítima de agressões e teve fotos íntimas divulgadas em site de prostituição pelo ex-companheiro… https://t.co/vGpBFe6Pky","TweetDeck","G1",""	
2019-06-21,"17:45:00","Ex-secretário municipal é detido suspeito de agredir e quebrar dente da namorada após vítima revelar gravidez em Cu… https://t.co/nNUXj563tv","TweetDeck","G1",""
