"date","hour","text","source","username","hashtags"	
"2019-06-20","16:00:36","Redução dos preços das matérias-primas e cenário turbulento do comércio global penalizam vendas ao exterior https://t.co/PpnQTdhMAb","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","15:05:13","EL PAÍS teve acesso às gravações feitas pela polícia dos extorsionários que tentaram vender áudios e vídeos do cibe… https://t.co/KYQRaaxYT8","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","14:00:41","Há hoje dois países em colisão: num deles, ser transexual é maravilhoso	 no outro, uma maldição #arquivoelpais https://t.co/d3GqKCWBtd","Hootsuite Inc.","elpais_brasil","arquivoelpais"
"2019-06-20","13:00:38","Bolsonaro carrega para o Planalto uma agenda religiosa que ainda não tinha encontrado tanta legitimidade no Executi… https://t.co/pTUBzj1ZkF","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","12:00:37","FOTOGALERIA | De Berlim a São Paulo, passando por Taipé, manifestações pelos direitos, desfiles de carros alegórico… https://t.co/3frSBOtwTH","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","1:05:57","Em audiência, ministro afirma não se lembrar de todas as mensagens atribuídas a ele e, ao mesmo tempo, diz que não… https://t.co/4rFuDrWRZ0","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","0:20:04","OPINIÃO | ""Diferentemente da Lava Jato, cada um dos litígios dos movimentos sociais se submeteu integralmente às re… https://t.co/Tx1aYzRN6k","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","23:30:12","Ex-juiz participou de audiência ao longo de nove horas no Senado na tentativa de evitar a abertura de comissão de i… https://t.co/JRSV4k0DXg","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","22:40:35","OPINIÃO | ""Leis federais e estaduais vêm sofrendo mudanças que estimulam o roubo de florestas públicas, que são des… https://t.co/T4PnzdwjkY","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","21:50:04","Filho do técnico, auxiliar Matheus Bachi, ascende e agora instrui atletas em campo. Há três anos, Código de Ética d… https://t.co/yNLW4KdbGV","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","20:58:58","Tribunal anula como marca europeia o célebre desenho da marca alemã de material esportivo, por não reconhecer seu “… https://t.co/mTluEGKAhG","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","20:00:13","Jornalista norte-americano acaba de lançar  ‘Repórter’, autobiografia que no Brasil sai pela editora Todavia. “Sou… https://t.co/SgKgscZ6u0","Hootsuite Inc.","elpais_brasil",""	
